Time,Temp1,Temp2,FlowRate,Heater,Cooler,Setpoint,PumpSpeed
2025-07-19 10:00:24.293179,47.13,47.0,5.83,0.0,6.43,45.0,0.0
2025-07-19 10:00:25.906990,47.13,47.0,6.57,0.0,6.78,45.0,255.0
2025-07-19 10:00:27.524738,47.06,47.0,10.35,0.0,6.38,45.0,255.0
2025-07-19 10:00:29.139088,47.06,46.94,10.0,0.0,6.3,45.0,255.0
2025-07-19 10:00:30.756889,47.06,46.94,3.17,0.0,6.65,45.0,0.0
2025-07-19 10:00:32.366536,47.0,46.88,4.91,0.0,5.81,45.0,255.0
2025-07-19 10:00:33.980276,47.0,46.88,10.09,0.0,6.48,45.0,255.0
2025-07-19 10:00:35.593527,47.0,46.88,3.43,0.0,6.52,45.0,0.0
2025-07-19 10:00:37.207690,46.94,46.88,7.83,0.0,6.12,45.0,255.0
2025-07-19 10:00:38.833285,46.94,46.81,9.57,0.0,6.03,45.0,255.0
2025-07-19 10:00:40.439181,46.94,46.81,10.91,0.0,6.38,45.0,255.0
2025-07-19 10:00:42.056913,46.88,46.81,8.78,0.0,5.98,45.0,217.0
2025-07-19 10:00:43.670475,46.88,46.75,11.52,0.0,5.89,45.0,255.0
2025-07-19 10:00:45.284436,46.88,46.75,6.78,0.0,6.24,45.0,0.0
2025-07-19 10:00:46.897961,46.88,46.75,10.26,0.0,6.27,45.0,255.0
2025-07-19 10:00:48.511865,46.81,46.69,5.61,0.0,5.43,45.0,0.0
2025-07-19 10:00:50.125357,46.81,46.69,6.13,0.0,6.09,45.0,255.0
2025-07-19 10:00:51.739291,46.81,46.69,6.0,0.0,6.13,45.0,241.0
2025-07-19 10:00:53.353366,46.75,46.69,7.57,0.0,5.73,45.0,255.0
2025-07-19 10:00:54.971140,46.75,46.63,12.65,0.0,5.64,45.0,255.0
2025-07-19 10:00:56.584621,46.75,46.63,8.17,0.0,5.98,45.0,51.0
2025-07-19 10:00:58.198181,46.69,46.56,2.17,0.0,5.14,45.0,0.0
2025-07-19 10:00:59.808342,46.69,46.56,7.39,0.0,5.8,45.0,255.0
2025-07-19 10:01:01.425739,46.69,46.56,8.3,0.0,5.83,45.0,255.0
2025-07-19 10:01:03.035872,46.63,46.5,3.57,0.0,4.99,45.0,0.0
2025-07-19 10:01:04.649625,46.63,46.5,7.7,0.0,5.64,45.0,255.0
2025-07-19 10:01:06.277253,46.63,46.5,13.17,0.0,5.67,45.0,255.0
2025-07-19 10:01:07.880743,46.63,46.5,7.35,0.0,5.7,45.0,0.0
2025-07-19 10:01:09.494531,46.56,46.44,6.57,0.0,4.86,45.0,227.0
2025-07-19 10:01:11.108266,46.56,46.44,7.17,0.0,5.51,45.0,255.0
2025-07-19 10:01:12.722525,46.56,46.44,4.87,0.0,5.54,45.0,67.0
2025-07-19 10:01:14.336258,46.5,46.38,9.48,0.0,4.7,45.0,255.0
2025-07-19 10:01:15.949532,46.5,46.38,4.74,0.0,5.35,45.0,0.0
2025-07-19 10:01:17.563835,46.5,46.38,6.96,0.0,5.38,45.0,255.0
2025-07-19 10:01:19.177522,46.44,46.31,12.83,0.0,4.53,45.0,255.0
2025-07-19 10:01:20.790879,46.44,46.31,2.65,0.0,5.19,45.0,0.0
2025-07-19 10:01:22.404571,46.44,46.31,9.3,0.0,5.21,45.0,255.0
2025-07-19 10:01:24.018651,46.44,46.31,9.96,0.0,5.24,45.0,255.0
2025-07-19 10:01:25.641301,46.38,46.25,5.48,0.0,4.39,45.0,0.0
2025-07-19 10:01:27.245866,46.38,46.25,9.0,0.0,5.04,45.0,255.0
2025-07-19 10:01:28.860089,46.38,46.25,7.65,0.0,5.07,45.0,239.0
2025-07-19 10:01:30.473228,46.38,46.25,2.65,0.0,5.1,45.0,0.0
2025-07-19 10:01:32.087330,46.31,46.25,7.83,0.0,4.68,45.0,255.0
2025-07-19 10:01:33.700807,46.31,46.19,4.83,0.0,4.58,45.0,27.0
2025-07-19 10:01:35.314897,46.31,46.19,9.09,0.0,4.92,45.0,255.0
2025-07-19 10:01:36.932350,46.25,46.13,13.35,0.0,4.07,45.0,255.0
2025-07-19 10:01:38.542491,46.25,46.13,3.83,0.0,4.72,45.0,0.0
2025-07-19 10:01:40.160071,46.25,46.13,11.74,0.0,4.74,45.0,255.0
2025-07-19 10:01:41.769980,46.25,46.13,6.26,0.0,4.77,45.0,0.0
2025-07-19 10:01:43.383814,46.25,46.06,8.74,0.0,4.35,45.0,255.0
2025-07-19 10:01:44.997136,46.19,46.06,2.35,0.0,4.25,45.0,0.0
2025-07-19 10:01:46.611176,46.19,46.06,12.87,0.0,4.58,45.0,255.0
2025-07-19 10:01:48.224745,46.19,46.06,7.74,0.0,4.61,45.0,8.0
2025-07-19 10:01:49.838611,46.19,46.06,2.87,0.0,4.63,45.0,0.0
2025-07-19 10:01:51.452438,46.13,46.0,13.0,0.0,3.78,45.0,255.0
2025-07-19 10:01:53.065743,46.13,46.0,8.87,0.0,4.42,45.0,117.0
2025-07-19 10:01:54.679638,46.13,46.0,5.04,0.0,4.44,45.0,0.0
2025-07-19 10:01:56.293347,46.06,46.0,6.87,0.0,4.03,45.0,255.0
2025-07-19 10:01:57.911129,46.06,45.94,12.61,0.0,3.92,45.0,255.0
2025-07-19 10:01:59.524955,46.06,45.94,8.78,0.0,4.25,45.0,134.0
2025-07-19 10:02:01.145518,46.06,45.94,4.7,0.0,4.27,45.0,0.0
2025-07-19 10:02:02.748390,46.0,45.94,3.13,0.0,3.86,45.0,63.0
2025-07-19 10:02:04.366518,46.0,45.88,7.87,0.0,3.75,45.0,255.0
2025-07-19 10:02:05.980002,46.0,45.88,9.17,0.0,4.08,45.0,255.0
2025-07-19 10:02:07.594119,46.0,45.88,11.04,0.0,4.1,45.0,255.0
2025-07-19 10:02:09.231927,46.0,45.88,3.43,0.0,4.12,45.0,0.0
2025-07-19 10:02:10.825627,45.94,45.81,12.83,0.0,3.26,45.0,255.0
2025-07-19 10:02:12.439370,45.94,45.81,10.7,0.0,3.9,45.0,255.0
2025-07-19 10:02:14.053276,45.94,45.81,2.39,0.0,3.92,45.0,0.0
2025-07-19 10:02:15.666719,45.94,45.75,3.04,0.0,3.5,45.0,204.0
2025-07-19 10:02:17.280353,45.88,45.75,4.87,0.0,3.39,45.0,255.0
2025-07-19 10:02:18.898427,45.88,45.75,12.74,0.0,3.72,45.0,255.0
2025-07-19 10:02:20.508204,45.88,45.75,3.74,0.0,3.74,45.0,0.0
2025-07-19 10:02:22.121607,45.81,45.75,7.74,0.0,3.31,45.0,255.0
2025-07-19 10:02:23.739306,45.81,45.69,10.0,0.0,3.2,45.0,255.0
2025-07-19 10:02:25.353067,45.81,45.69,7.13,0.0,3.53,45.0,139.0
2025-07-19 10:02:26.970957,45.81,45.69,8.26,0.0,3.55,45.0,255.0
2025-07-19 10:02:28.613490,45.75,45.63,7.48,0.0,2.69,45.0,255.0
2025-07-19 10:02:30.198627,45.75,45.63,6.74,0.0,3.32,45.0,255.0
2025-07-19 10:02:31.812328,45.75,45.63,8.26,0.0,3.34,45.0,255.0
2025-07-19 10:02:33.425939,45.75,45.63,9.26,0.0,3.35,45.0,255.0
2025-07-19 10:02:35.039621,45.69,45.56,4.22,0.0,2.49,45.0,0.0
2025-07-19 10:02:36.653885,45.69,45.56,6.61,0.0,3.13,45.0,255.0
2025-07-19 10:02:38.271375,45.69,45.56,11.78,0.0,3.14,45.0,255.0
2025-07-19 10:02:39.889697,45.69,45.56,12.17,0.0,3.15,45.0,255.0
2025-07-19 10:02:41.502975,45.69,45.56,6.83,0.0,3.16,45.0,0.0
2025-07-19 10:02:43.113100,45.63,45.5,8.26,0.0,2.3,45.0,255.0
2025-07-19 10:02:44.730279,45.63,45.5,8.26,0.0,2.94,45.0,255.0
2025-07-19 10:02:46.344054,45.63,45.5,5.61,0.0,2.95,45.0,104.0
2025-07-19 10:02:47.957860,45.56,45.44,9.17,0.0,2.08,45.0,255.0
2025-07-19 10:02:49.574577,45.56,45.44,7.52,0.0,2.72,45.0,240.0
2025-07-19 10:02:51.189387,45.56,45.44,9.17,0.0,2.73,45.0,255.0
2025-07-19 10:02:52.803267,45.56,45.44,8.13,0.0,2.74,45.0,255.0
2025-07-19 10:02:54.417413,45.5,45.44,9.87,0.0,2.31,45.0,255.0
2025-07-19 10:02:56.034760,45.5,45.38,11.7,0.0,2.19,45.0,255.0
2025-07-19 10:02:57.652859,45.5,45.38,11.65,0.0,2.51,45.0,255.0
2025-07-19 10:02:59.266735,45.5,45.38,12.26,0.0,2.52,45.0,255.0
2025-07-19 10:03:00.880380,45.44,45.38,4.48,0.0,2.09,45.0,0.0
2025-07-19 10:03:02.494412,45.44,45.31,3.13,0.0,1.98,45.0,99.0
2025-07-19 10:03:04.104072,45.44,45.31,2.13,0.0,2.3,45.0,82.0
2025-07-19 10:03:05.739108,45.44,45.31,9.48,0.0,2.3,45.0,255.0
2025-07-19 10:03:07.335480,45.44,45.31,11.17,0.0,2.31,45.0,255.0
2025-07-19 10:03:08.953532,45.38,45.25,8.13,0.0,1.44,45.0,180.0
2025-07-19 10:03:10.566735,45.38,45.25,6.39,0.0,2.07,45.0,197.0
2025-07-19 10:03:12.180457,45.38,45.25,8.96,0.0,2.08,45.0,255.0
2025-07-19 10:03:13.794262,45.38,45.25,5.74,0.0,2.09,45.0,80.0
2025-07-19 10:03:15.412010,45.38,45.25,10.3,0.0,2.09,45.0,255.0
2025-07-19 10:03:17.025855,45.31,45.19,6.78,0.0,1.22,45.0,100.0
2025-07-19 10:03:18.639661,45.31,45.19,5.04,0.0,1.85,45.0,146.0
2025-07-19 10:03:20.257366,45.31,45.19,10.22,0.0,1.86,45.0,255.0
2025-07-19 10:03:21.867583,45.25,45.13,4.7,0.0,0.99,45.0,0.0
2025-07-19 10:03:23.489555,45.25,45.13,11.0,0.0,1.62,45.0,255.0
2025-07-19 10:03:25.099315,45.25,45.13,7.04,0.0,1.62,45.0,82.0
2025-07-19 10:03:26.712559,45.25,45.13,7.04,0.0,1.62,45.0,255.0
2025-07-19 10:03:28.326545,45.19,45.06,7.17,0.0,0.75,45.0,255.0
2025-07-19 10:03:29.940249,45.19,45.06,4.09,0.0,1.38,45.0,25.0
2025-07-19 10:03:31.554209,45.19,45.06,7.65,0.0,1.38,45.0,255.0
2025-07-19 10:03:33.171939,45.19,45.06,6.91,0.0,1.38,45.0,255.0
2025-07-19 10:03:34.785565,45.19,45.06,6.09,0.0,1.39,45.0,244.0
2025-07-19 10:03:36.399501,45.13,45.0,6.96,0.0,0.51,45.0,255.0
2025-07-19 10:03:38.012875,45.13,45.0,9.83,0.0,1.14,45.0,255.0
2025-07-19 10:03:39.626990,45.13,45.0,4.91,0.0,1.14,45.0,0.0
2025-07-19 10:03:41.240485,45.13,45.0,7.83,0.0,1.14,45.0,255.0
2025-07-19 10:03:42.863658,45.06,45.0,10.61,0.0,0.7,45.0,255.0
2025-07-19 10:03:44.471828,45.06,45.0,6.13,0.0,1.02,45.0,13.0
2025-07-19 10:03:46.081903,45.06,44.94,3.78,0.0,0.58,45.0,59.0
2025-07-19 10:03:47.695743,45.06,44.94,5.61,0.0,0.89,45.0,255.0
2025-07-19 10:03:49.309160,45.06,44.94,3.74,0.0,0.89,45.0,88.0
2025-07-19 10:03:50.922813,45.0,44.94,7.09,0.0,0.45,45.0,255.0
2025-07-19 10:03:52.540583,45.0,44.88,9.39,0.0,0.33,45.0,255.0
2025-07-19 10:03:54.154434,45.0,44.88,10.04,0.0,0.64,45.0,255.0
2025-07-19 10:03:55.768674,45.0,44.88,5.87,0.0,0.64,45.0,23.0
2025-07-19 10:03:57.381965,44.94,44.88,5.83,0.0,0.2,45.0,255.0
2025-07-19 10:03:58.999825,44.94,44.81,8.13,0.0,0.07,45.0,255.0
2025-07-19 10:04:00.613923,44.94,44.81,6.48,0.0,0.38,45.0,206.0
2025-07-19 10:04:02.227419,44.94,44.81,7.96,0.0,0.38,45.0,255.0
2025-07-19 10:04:03.743097,44.88,44.81,8.78,0.06,0.0,45.0,255.0
2025-07-19 10:04:05.258250,44.88,44.75,7.43,0.19,0.0,45.0,255.0
2025-07-19 10:04:06.906746,44.88,44.75,11.83,0.0,0.12,45.0,255.0
2025-07-19 10:04:08.486159,44.88,44.75,6.3,0.0,0.11,45.0,0.0
2025-07-19 10:04:10.095886,44.88,44.75,2.22,0.0,0.11,45.0,0.0
2025-07-19 10:04:11.713363,44.81,44.81,7.83,0.0,0.11,45.0,255.0
2025-07-19 10:04:13.326901,44.81,44.81,8.26,0.0,0.1,45.0,255.0
2025-07-19 10:04:14.947411,44.81,44.88,11.17,0.0,0.54,45.0,255.0
2025-07-19 10:04:16.554846,44.88,44.88,4.7,0.0,0.66,45.0,0.0
2025-07-19 10:04:18.168760,44.88,44.94,3.96,0.0,0.78,45.0,168.0
2025-07-19 10:04:19.782318,44.94,44.94,4.57,0.0,0.91,45.0,255.0
2025-07-19 10:04:21.396062,44.94,44.94,5.39,0.0,0.59,45.0,255.0
2025-07-19 10:04:23.013594,45.0,45.0,6.65,0.0,1.47,45.0,255.0
2025-07-19 10:04:24.627694,45.0,45.0,5.43,0.0,0.84,45.0,194.0
2025-07-19 10:04:26.241602,45.0,45.0,11.35,0.0,0.84,45.0,255.0
2025-07-19 10:04:27.858811,45.06,45.0,7.22,0.0,1.28,45.0,77.0
2025-07-19 10:04:29.472653,45.06,45.0,10.57,0.0,0.97,45.0,255.0
2025-07-19 10:04:31.090415,45.06,44.94,10.52,0.0,0.53,45.0,255.0
2025-07-19 10:04:32.704205,45.06,44.94,7.04,0.0,0.84,45.0,113.0
2025-07-19 10:04:34.318276,45.06,44.94,3.43,0.0,0.84,45.0,0.0
2025-07-19 10:04:35.932848,45.0,44.94,5.52,0.0,0.41,45.0,255.0
2025-07-19 10:04:37.545399,45.0,44.88,6.65,0.0,0.28,45.0,255.0
2025-07-19 10:04:39.159180,45.0,44.88,9.43,0.0,0.59,45.0,255.0
2025-07-19 10:04:40.772943,45.0,44.88,9.09,0.0,0.59,45.0,255.0
2025-07-19 10:04:42.390792,45.0,44.88,11.65,0.0,0.59,45.0,255.0
2025-07-19 10:04:44.004900,44.94,44.88,4.0,0.0,0.15,45.0,0.0
2025-07-19 10:04:45.618277,44.94,44.81,6.35,0.0,0.02,45.0,255.0
2025-07-19 10:04:47.232573,44.94,44.81,12.0,0.0,0.33,45.0,255.0
2025-07-19 10:04:48.846228,44.94,44.81,6.48,0.0,0.33,45.0,0.0
2025-07-19 10:04:50.489383,44.94,44.81,7.87,0.0,0.33,45.0,255.0
2025-07-19 10:04:51.974955,44.88,44.75,7.17,0.55,0.0,45.0,255.0
2025-07-19 10:04:53.588717,44.88,44.75,9.17,0.0,0.07,45.0,255.0
2025-07-19 10:04:55.207049,44.88,44.75,12.09,0.0,0.06,45.0,255.0
2025-07-19 10:04:56.816494,44.88,44.75,4.43,0.0,0.06,45.0,0.0
2025-07-19 10:04:58.430517,44.88,44.75,7.74,0.0,0.06,45.0,255.0
2025-07-19 10:04:59.945911,44.81,44.75,6.61,0.38,0.0,45.0,244.0
2025-07-19 10:05:01.460971,44.81,44.75,6.43,0.08,0.0,45.0,255.0
