Time,Temp1,Temp2,FlowRate,Heater,Cooler,Setpoint,PumpSpeed
2025-07-19 14:24:17.889898,37.25,37.25,3.7,0.0,100.0,36.0,255.0
2025-07-19 14:24:19.507878,37.25,37.25,11.96,0.0,7.57,36.0,255.0
2025-07-19 14:24:21.121598,37.25,37.25,9.43,0.0,7.61,36.0,138.0
2025-07-19 14:24:22.735260,37.19,37.25,5.74,0.0,6.99,36.0,0.0
2025-07-19 14:24:24.348887,37.19,37.25,4.87,0.0,7.5,36.0,71.0
2025-07-19 14:24:25.958652,37.19,37.19,3.48,0.0,6.88,36.0,0.0
2025-07-19 14:24:27.576326,37.19,37.19,10.52,0.0,7.38,36.0,255.0
2025-07-19 14:24:29.208371,37.19,37.19,8.83,0.0,7.42,36.0,169.0
2025-07-19 14:24:30.804002,37.19,37.19,5.22,0.0,7.45,36.0,0.0
2025-07-19 14:24:32.417768,37.19,37.19,7.04,0.0,7.49,36.0,255.0
2025-07-19 14:24:34.031567,37.19,37.13,9.48,0.0,6.87,36.0,255.0
2025-07-19 14:24:35.645186,37.19,37.13,9.13,0.0,7.37,36.0,255.0
2025-07-19 14:24:37.258511,37.19,37.13,5.74,0.0,7.41,36.0,0.0
2025-07-19 14:24:38.872645,37.19,37.13,4.43,0.0,7.44,36.0,30.0
2025-07-19 14:24:40.486576,37.19,37.13,4.61,0.0,7.47,36.0,129.0
2025-07-19 14:24:42.100205,37.19,37.13,5.61,0.0,7.51,36.0,220.0
2025-07-19 14:24:43.713699,37.19,37.13,5.48,0.0,7.54,36.0,143.0
2025-07-19 14:24:45.327773,37.19,37.13,5.09,0.0,7.58,36.0,113.0
2025-07-19 14:24:46.963200,37.13,37.06,6.0,0.0,6.3,36.0,230.0
2025-07-19 14:24:48.559319,37.13,37.06,7.3,0.0,7.27,36.0,255.0
2025-07-19 14:24:50.173137,37.13,37.06,9.3,0.0,7.3,36.0,255.0
2025-07-19 14:24:51.786582,37.13,37.06,8.17,0.0,7.34,36.0,184.0
2025-07-19 14:24:53.404303,37.13,37.06,9.39,0.0,7.37,36.0,255.0
2025-07-19 14:24:55.018092,37.13,37.06,7.61,0.0,7.4,36.0,124.0
2025-07-19 14:24:56.632226,37.13,37.06,7.39,0.0,7.43,36.0,215.0
2025-07-19 14:24:58.245652,37.13,37.0,7.43,0.0,6.81,36.0,234.0
2025-07-19 14:24:59.863661,37.13,37.0,6.43,0.0,7.31,36.0,129.0
2025-07-19 14:25:01.477487,37.13,37.0,5.13,0.0,7.34,36.0,60.0
2025-07-19 14:25:03.091257,37.06,37.0,4.35,0.0,6.72,36.0,64.0
2025-07-19 14:25:04.705150,37.06,37.0,4.61,0.0,7.22,36.0,139.0
2025-07-19 14:25:06.318942,37.06,37.0,5.96,0.0,7.25,36.0,255.0
2025-07-19 14:25:07.932664,37.06,37.0,7.52,0.0,7.28,36.0,255.0
2025-07-19 14:25:09.546259,37.06,37.0,8.48,0.0,7.31,36.0,255.0
2025-07-19 14:25:11.163702,37.06,37.0,11.87,0.0,7.34,36.0,255.0
2025-07-19 14:25:12.777677,37.06,37.0,7.43,0.0,7.37,36.0,0.0
2025-07-19 14:25:14.387777,37.06,36.94,6.0,0.0,6.74,36.0,88.0
2025-07-19 14:25:16.005316,37.06,36.94,5.39,0.0,7.24,36.0,118.0
2025-07-19 14:25:17.530527,37.06,36.94,6.22,47.0,0.0,45.0,240.0
2025-07-19 14:25:19.036292,37.0,36.94,7.87,31.83,0.0,45.0,255.0
2025-07-19 14:25:20.551917,37.0,36.94,6.13,31.52,0.0,45.0,76.0
2025-07-19 14:25:22.067303,37.0,36.94,7.65,31.68,0.0,45.0,255.0
2025-07-19 14:25:23.586606,37.0,36.94,9.17,31.84,0.0,45.0,255.0
2025-07-19 14:25:25.102248,37.0,36.94,8.39,32.01,0.0,45.0,224.0
2025-07-19 14:25:26.613148,37.0,36.94,3.52,32.17,0.0,45.0,0.0
2025-07-19 14:25:28.129166,37.0,37.0,7.39,31.89,0.0,45.0,255.0
2025-07-19 14:25:29.648503,37.0,37.13,7.83,31.48,0.0,45.0,255.0
2025-07-19 14:25:31.163954,37.0,37.25,6.61,31.39,0.0,45.0,129.0
2025-07-19 14:25:32.679318,37.06,37.38,6.13,30.86,0.0,45.0,157.0
2025-07-19 14:25:34.195142,37.13,37.63,6.22,29.76,0.0,45.0,198.0
2025-07-19 14:25:35.710423,37.19,37.81,6.35,29.73,0.0,45.0,206.0
2025-07-19 14:25:37.229613,37.31,38.06,6.57,28.5,0.0,45.0,220.0
2025-07-19 14:25:38.744937,37.44,38.25,5.39,28.33,0.0,45.0,87.0
2025-07-19 14:25:40.260746,37.56,38.44,7.04,27.84,0.0,45.0,255.0
2025-07-19 14:25:41.772055,37.75,38.63,3.91,26.92,0.0,45.0,0.0
2025-07-19 14:25:43.287777,37.94,38.81,9.35,26.3,0.0,45.0,255.0
2025-07-19 14:25:44.802679,38.19,38.94,6.48,25.68,0.0,45.0,22.0
2025-07-19 14:25:46.318099,38.44,39.13,4.52,24.61,0.0,45.0,6.0
2025-07-19 14:25:47.833448,38.63,39.38,9.87,23.86,0.0,45.0,255.0
2025-07-19 14:25:49.345194,38.88,39.75,3.65,21.79,0.0,45.0,0.0
2025-07-19 14:25:50.860743,39.13,40.0,2.65,21.52,0.0,45.0,0.0
2025-07-19 14:25:52.371756,39.38,40.31,4.13,20.18,0.0,45.0,208.0
2025-07-19 14:25:53.891554,39.63,40.5,6.39,20.03,0.0,45.0,255.0
2025-07-19 14:25:55.407371,39.88,40.69,9.65,19.25,0.0,45.0,255.0
2025-07-19 14:25:56.922554,40.13,40.94,6.91,18.03,0.0,45.0,49.0
2025-07-19 14:25:58.437663,40.31,41.25,6.35,17.11,0.0,45.0,165.0
2025-07-19 14:25:59.953666,40.5,41.56,7.04,16.19,0.0,45.0,255.0
2025-07-19 14:26:01.469041,40.75,41.81,7.04,15.27,0.0,45.0,227.0
2025-07-19 14:26:02.984013,40.94,42.0,3.87,15.21,0.0,45.0,0.0
