Time,Temp1,Temp2,FlowRate,Heater,Cooler,Setpoint,PumpSpeed
2025-07-19 11:38:07.683719,53.56,54.25,3.48,22.51,0.0,60.0,66.0
2025-07-19 11:38:09.199169,53.69,54.63,5.22,21.31,0.0,60.0,255.0
2025-07-19 11:38:10.718441,53.75,54.81,8.52,22.18,0.0,60.0,255.0
2025-07-19 11:38:12.233929,53.94,55.0,8.91,20.91,0.0,60.0,255.0
2025-07-19 11:38:13.752065,54.13,55.19,9.78,20.27,0.0,60.0,255.0
2025-07-19 11:38:15.265105,54.38,55.38,6.96,19.18,0.0,60.0,66.0
2025-07-19 11:38:16.780493,54.63,55.56,3.65,18.41,0.0,60.0,0.0
2025-07-19 11:38:18.291612,54.88,55.75,5.26,17.63,0.0,60.0,255.0
2025-07-19 11:38:19.810945,55.13,56.0,6.65,16.4,0.0,60.0,255.0
2025-07-19 11:38:21.326831,55.31,56.13,9.91,16.8,0.0,60.0,255.0
2025-07-19 11:38:22.842111,55.56,56.38,6.61,14.94,0.0,60.0,23.0
2025-07-19 11:38:24.357188,55.75,56.63,6.39,14.46,0.0,60.0,211.0
2025-07-19 11:38:25.873105,56.0,56.88,6.65,13.22,0.0,60.0,252.0
2025-07-19 11:38:27.388505,56.19,57.06,9.09,13.16,0.0,60.0,255.0
2025-07-19 11:38:28.903846,56.44,57.31,5.39,11.6,0.0,60.0,0.0
2025-07-19 11:38:30.428996,56.69,57.5,9.65,11.09,0.0,60.0,255.0
2025-07-19 11:38:31.934878,56.88,57.69,7.65,10.71,0.0,60.0,148.0
2025-07-19 11:38:33.450461,57.13,57.88,8.09,9.57,0.0,60.0,255.0
2025-07-19 11:38:34.965712,57.38,58.13,8.57,8.3,0.0,60.0,255.0
2025-07-19 11:38:36.481357,57.56,58.31,8.43,8.22,0.0,60.0,255.0
2025-07-19 11:38:37.996567,57.81,58.56,7.74,6.63,0.0,60.0,236.0
2025-07-19 11:38:39.508211,58.0,58.75,7.3,6.54,0.0,60.0,238.0
2025-07-19 11:38:41.023390,58.25,58.94,4.91,5.38,0.0,60.0,22.0
2025-07-19 11:38:42.541296,58.44,59.19,4.61,4.53,0.0,60.0,142.0
2025-07-19 11:38:44.049942,58.63,59.5,6.57,3.23,0.0,60.0,255.0
2025-07-19 11:38:45.565768,58.81,59.75,5.83,2.69,0.0,60.0,161.0
2025-07-19 11:38:47.081157,59.0,60.0,7.43,1.82,0.0,60.0,255.0
2025-07-19 11:38:48.596785,59.19,60.19,11.09,1.39,0.0,60.0,255.0
2025-07-19 11:38:50.112114,59.44,60.38,3.13,0.2,0.0,60.0,0.0
2025-07-19 11:38:51.725758,59.63,60.56,8.74,0.0,0.24,60.0,255.0
2025-07-19 11:38:53.339601,59.88,60.81,11.3,0.0,1.87,60.0,255.0
2025-07-19 11:38:54.953083,60.06,61.0,9.22,0.0,2.0,60.0,210.0
2025-07-19 11:38:56.567067,60.38,61.25,6.22,0.0,4.08,60.0,37.0
2025-07-19 11:38:58.181064,60.56,61.44,7.39,0.0,3.91,60.0,255.0
2025-07-19 11:38:59.798708,60.81,61.56,8.3,0.0,4.69,60.0,255.0
2025-07-19 11:39:01.408372,61.0,61.69,5.35,0.0,5.03,60.0,8.0
2025-07-19 11:39:03.021975,61.19,61.75,7.3,0.0,5.24,60.0,255.0
2025-07-19 11:39:04.648744,61.31,61.75,11.22,0.0,4.9,60.0,255.0
2025-07-19 11:39:06.253675,61.44,61.75,3.35,0.0,5.18,60.0,0.0
2025-07-19 11:39:07.867496,61.5,61.75,8.0,0.0,5.03,60.0,255.0
2025-07-19 11:39:09.481425,61.63,61.75,11.78,0.0,5.62,60.0,255.0
2025-07-19 11:39:11.095013,61.69,61.75,7.78,0.0,5.47,60.0,39.0
2025-07-19 11:39:12.712685,61.69,61.75,6.13,0.0,5.19,60.0,125.0
2025-07-19 11:39:14.326437,61.69,61.75,6.78,0.0,5.23,60.0,255.0
2025-07-19 11:39:15.940344,61.69,61.69,6.35,0.0,4.82,60.0,211.0
2025-07-19 11:39:17.554130,61.69,61.69,10.22,0.0,5.17,60.0,255.0
2025-07-19 11:39:19.167791,61.69,61.63,5.7,0.0,4.76,60.0,0.0
2025-07-19 11:39:20.781641,61.69,61.63,2.13,0.0,5.11,60.0,0.0
2025-07-19 11:39:22.398097,61.63,61.56,3.35,0.0,4.27,60.0,202.0
2025-07-19 11:39:24.008964,61.63,61.56,4.52,0.0,4.92,60.0,244.0
2025-07-19 11:39:25.622709,61.63,61.5,6.0,0.0,4.52,60.0,255.0
2025-07-19 11:39:27.236567,61.56,61.44,12.74,0.0,3.98,60.0,255.0
2025-07-19 11:39:28.854335,61.56,61.38,10.74,0.0,4.2,60.0,255.0
2025-07-19 11:39:30.468118,61.5,61.38,6.87,0.0,4.11,60.0,17.0
2025-07-19 11:39:32.081511,61.5,61.31,8.26,0.0,4.01,60.0,255.0
2025-07-19 11:39:33.695641,61.44,61.25,3.52,0.0,3.47,60.0,0.0
2025-07-19 11:39:35.308980,61.38,61.25,12.35,0.0,3.69,60.0,255.0
2025-07-19 11:39:36.922706,61.38,61.19,5.65,0.0,3.59,60.0,0.0
2025-07-19 11:39:38.536975,61.31,61.13,10.13,0.0,3.05,60.0,255.0
2025-07-19 11:39:40.178011,61.25,61.06,5.7,0.0,2.82,60.0,0.0
2025-07-19 11:39:41.764075,61.25,61.06,4.87,0.0,3.47,60.0,136.0
2025-07-19 11:39:43.378161,61.19,61.0,9.91,0.0,2.62,60.0,255.0
2025-07-19 11:39:44.991909,61.13,60.94,6.61,0.0,2.39,60.0,46.0
2025-07-19 11:39:46.605588,61.13,60.94,8.65,0.0,3.03,60.0,255.0
2025-07-19 11:39:48.219517,61.06,60.88,2.0,0.0,2.18,60.0,0.0
2025-07-19 11:39:49.832829,61.0,60.81,10.43,0.0,1.95,60.0,255.0
2025-07-19 11:39:51.451288,61.0,60.81,7.91,0.0,2.59,60.0,147.0
2025-07-19 11:39:53.064498,60.94,60.75,9.48,0.0,1.73,60.0,255.0
2025-07-19 11:39:54.682505,60.88,60.69,10.65,0.0,1.5,60.0,255.0
2025-07-19 11:39:56.292030,60.88,60.69,6.61,0.0,2.14,60.0,3.0
2025-07-19 11:39:57.909971,60.81,60.63,8.78,0.0,1.28,60.0,255.0
2025-07-19 11:39:59.523853,60.75,60.56,7.91,0.0,1.04,60.0,255.0
2025-07-19 11:40:01.137547,60.75,60.5,10.61,0.0,1.24,60.0,255.0
2025-07-19 11:40:02.755036,60.69,60.5,7.78,0.0,1.13,60.0,128.0
2025-07-19 11:40:04.369218,60.63,60.44,7.65,0.0,0.57,60.0,255.0
2025-07-19 11:40:05.996901,60.63,60.44,10.3,0.0,1.21,60.0,255.0
2025-07-19 11:40:07.600815,60.56,60.38,9.04,0.0,0.34,60.0,255.0
2025-07-19 11:40:09.218556,60.56,60.31,13.78,0.0,0.54,60.0,255.0
2025-07-19 11:40:10.832299,60.5,60.31,11.22,0.0,0.42,60.0,255.0
2025-07-19 11:40:12.347628,60.44,60.25,7.52,0.13,0.0,60.0,69.0
2025-07-19 11:40:13.961390,60.44,60.19,9.04,0.0,0.06,60.0,255.0
2025-07-19 11:40:15.476479,60.38,60.19,6.96,0.06,0.0,60.0,150.0
2025-07-19 11:40:16.988461,60.31,60.13,3.09,0.62,0.0,60.0,0.0
2025-07-19 11:40:18.602135,60.31,60.13,7.65,0.0,0.01,60.0,255.0
2025-07-19 11:40:20.117230,60.25,60.13,9.78,0.42,0.0,60.0,255.0
2025-07-19 11:40:21.651513,60.25,60.13,8.57,0.1,0.0,60.0,255.0
2025-07-19 11:40:23.148499,60.25,60.13,7.09,0.1,0.0,60.0,196.0
2025-07-19 11:40:24.762196,60.19,60.25,6.91,0.0,0.34,60.0,255.0
2025-07-19 11:40:26.376101,60.25,60.31,7.17,0.0,0.91,60.0,255.0
2025-07-19 11:40:27.989571,60.25,60.38,3.26,0.0,0.73,60.0,0.0
2025-07-19 11:40:29.599090,60.31,60.44,5.61,0.0,1.3,60.0,255.0
2025-07-19 11:40:31.213380,60.38,60.5,3.04,0.0,1.56,60.0,0.0
2025-07-19 11:40:32.826869,60.44,60.56,5.39,0.0,1.82,60.0,255.0
2025-07-19 11:40:34.440852,60.5,60.69,8.13,0.0,2.52,60.0,255.0
2025-07-19 11:40:36.054045,60.63,60.75,7.78,0.0,2.91,60.0,255.0
2025-07-19 11:40:37.668178,60.69,60.75,3.87,0.0,2.42,60.0,0.0
2025-07-19 11:40:39.281773,60.69,60.69,3.61,0.0,1.68,60.0,142.0
2025-07-19 11:40:40.895496,60.75,60.69,2.91,0.0,2.45,60.0,88.0
2025-07-19 11:40:42.509353,60.75,60.69,4.48,0.0,2.15,60.0,255.0
2025-07-19 11:40:44.123038,60.75,60.63,8.09,0.0,1.73,60.0,255.0
2025-07-19 11:40:45.737041,60.75,60.63,9.91,0.0,2.05,60.0,255.0
2025-07-19 11:40:47.350545,60.75,60.63,4.43,0.0,2.07,60.0,0.0
2025-07-19 11:40:48.964503,60.75,60.56,10.87,0.0,1.64,60.0,255.0
2025-07-19 11:40:50.578200,60.69,60.5,6.39,0.0,1.09,60.0,0.0
2025-07-19 11:40:52.191792,60.69,60.5,7.83,0.0,1.73,60.0,255.0
2025-07-19 11:40:53.805608,60.63,60.44,10.22,0.0,0.86,60.0,255.0
2025-07-19 11:40:55.423084,60.63,60.44,8.09,0.0,1.5,60.0,198.0
2025-07-19 11:40:57.033340,60.56,60.38,3.43,0.0,0.63,60.0,0.0
2025-07-19 11:40:58.646837,60.56,60.31,8.13,0.0,0.83,60.0,255.0
2025-07-19 11:41:00.260866,60.5,60.25,2.65,0.0,0.28,60.0,0.0
2025-07-19 11:41:01.874272,60.44,60.19,3.7,0.0,0.03,60.0,233.0
2025-07-19 11:41:03.488151,60.44,60.19,11.52,0.0,0.66,60.0,255.0
2025-07-19 11:41:05.008464,60.38,60.13,5.57,0.21,0.0,60.0,0.0
2025-07-19 11:41:06.518891,60.31,60.06,11.96,0.45,0.0,60.0,255.0
2025-07-19 11:41:08.132638,60.31,60.06,14.09,0.0,0.18,60.0,255.0
2025-07-19 11:41:09.648224,60.25,60.06,9.04,0.26,0.0,60.0,55.0
2025-07-19 11:41:11.159593,60.19,60.0,5.61,0.82,0.0,60.0,26.0
2025-07-19 11:41:12.674708,60.19,59.94,6.87,0.63,0.0,60.0,255.0
2025-07-19 11:41:14.190468,60.13,59.88,6.83,1.19,0.0,60.0,255.0
2025-07-19 11:41:15.705887,60.06,59.94,10.7,0.57,0.0,60.0,255.0
2025-07-19 11:41:17.217112,60.06,60.0,6.83,0.13,0.0,60.0,48.0
2025-07-19 11:41:18.835235,60.06,60.13,7.57,0.0,0.43,60.0,255.0
2025-07-19 11:41:20.444828,60.06,60.25,4.57,0.0,0.69,60.0,17.0
2025-07-19 11:41:22.058678,60.13,60.38,5.17,0.0,1.38,60.0,255.0
2025-07-19 11:41:23.672306,60.19,60.5,2.04,0.0,1.76,60.0,0.0
2025-07-19 11:41:25.286249,60.38,60.56,15.17,0.0,2.58,60.0,255.0
2025-07-19 11:41:26.899346,60.5,60.63,5.78,0.0,2.66,60.0,0.0
2025-07-19 11:41:28.513522,60.56,60.75,12.22,0.0,3.05,60.0,255.0
2025-07-19 11:41:30.127261,60.69,60.88,7.35,0.0,3.87,60.0,7.0
2025-07-19 11:41:31.741021,60.75,60.88,4.22,0.0,3.08,60.0,0.0
2025-07-19 11:41:33.354811,60.81,60.94,11.35,0.0,3.66,60.0,255.0
2025-07-19 11:41:34.972445,60.88,60.94,10.61,0.0,3.49,60.0,255.0
2025-07-19 11:41:36.586474,60.94,60.94,9.04,0.0,3.63,60.0,255.0
2025-07-19 11:41:38.214837,60.94,60.94,5.35,0.0,3.34,60.0,8.0
2025-07-19 11:41:39.813913,61.0,60.88,4.78,0.0,3.36,60.0,185.0
2025-07-19 11:41:41.427716,61.0,60.88,12.04,0.0,3.38,60.0,255.0
2025-07-19 11:41:43.045459,60.94,60.81,8.26,0.0,2.52,60.0,117.0
2025-07-19 11:41:44.659281,60.94,60.75,7.17,0.0,2.72,60.0,245.0
2025-07-19 11:41:46.272621,60.94,60.75,8.96,0.0,3.05,60.0,255.0
2025-07-19 11:41:47.886712,60.88,60.75,7.43,0.0,2.63,60.0,229.0
2025-07-19 11:41:49.504540,60.88,60.69,13.13,0.0,2.52,60.0,255.0
2025-07-19 11:41:51.118413,60.81,60.63,8.83,0.0,1.97,60.0,109.0
2025-07-19 11:41:52.732091,60.81,60.63,8.43,0.0,2.61,60.0,255.0
2025-07-19 11:41:54.349906,60.75,60.56,7.35,0.0,1.75,60.0,255.0
2025-07-19 11:41:55.963448,60.75,60.5,10.61,0.0,1.95,60.0,255.0
2025-07-19 11:41:57.577482,60.69,60.5,3.35,0.0,1.84,60.0,0.0
2025-07-19 11:41:59.191226,60.69,60.44,10.52,0.0,1.72,60.0,255.0
2025-07-19 11:42:00.804974,60.63,60.38,2.87,0.0,1.17,60.0,0.0
2025-07-19 11:42:02.418652,60.56,60.31,14.61,0.0,0.93,60.0,255.0
2025-07-19 11:42:04.032090,60.5,60.31,3.17,0.0,1.13,60.0,0.0
2025-07-19 11:42:05.646030,60.5,60.25,9.57,0.0,1.01,60.0,255.0
2025-07-19 11:42:07.260025,60.44,60.19,4.96,0.0,0.45,60.0,0.0
2025-07-19 11:42:08.873827,60.38,60.19,6.43,0.0,0.64,60.0,255.0
2025-07-19 11:42:10.487178,60.38,60.13,8.39,0.0,0.52,60.0,255.0
2025-07-19 11:42:12.002442,60.31,60.06,13.96,0.03,0.0,60.0,255.0
2025-07-19 11:42:13.616547,60.31,60.06,6.3,0.0,0.59,60.0,0.0
2025-07-19 11:42:15.128029,60.25,60.0,9.3,0.28,0.0,60.0,255.0
2025-07-19 11:42:16.643362,60.19,59.94,8.48,0.53,0.0,60.0,255.0
2025-07-19 11:42:18.166063,60.13,59.94,11.48,0.34,0.0,60.0,255.0
2025-07-19 11:42:19.678587,60.13,59.94,10.91,0.03,0.0,60.0,255.0
2025-07-19 11:42:21.193975,60.13,59.88,10.39,0.46,0.0,60.0,255.0
2025-07-19 11:42:22.708909,60.06,59.94,6.83,0.15,0.0,60.0,92.0
2025-07-19 11:42:24.220771,60.06,59.94,2.65,0.15,0.0,60.0,0.0
2025-07-19 11:42:25.834578,60.06,60.0,9.87,0.0,0.29,60.0,255.0
2025-07-19 11:42:27.444238,60.06,60.06,3.26,0.0,0.41,60.0,0.0
2025-07-19 11:42:29.057818,60.13,60.19,5.83,0.0,1.42,60.0,255.0
2025-07-19 11:42:30.671266,60.19,60.25,6.74,0.0,1.36,60.0,255.0
2025-07-19 11:42:32.289062,60.31,60.38,12.74,0.0,2.49,60.0,255.0
2025-07-19 11:42:33.907261,60.38,60.5,10.65,0.0,2.56,60.0,255.0
2025-07-19 11:42:35.517012,60.44,60.63,5.7,0.0,2.95,60.0,0.0
2025-07-19 11:42:37.134425,60.56,60.69,7.87,0.0,3.34,60.0,255.0
2025-07-19 11:42:38.748564,60.63,60.69,12.61,0.0,2.85,60.0,255.0
2025-07-19 11:42:40.368887,60.69,60.69,11.48,0.0,2.99,60.0,255.0
2025-07-19 11:42:41.980161,60.75,60.75,8.13,0.0,3.56,60.0,161.0
2025-07-19 11:42:43.593860,60.75,60.69,5.0,0.0,2.52,60.0,57.0
2025-07-19 11:42:45.207803,60.75,60.69,8.35,0.0,2.84,60.0,255.0
2025-07-19 11:42:46.821557,60.75,60.63,7.17,0.0,2.42,60.0,255.0
2025-07-19 11:42:48.439231,60.75,60.56,9.91,0.0,2.31,60.0,255.0
2025-07-19 11:42:50.053053,60.75,60.56,8.09,0.0,2.63,60.0,255.0
2025-07-19 11:42:51.666700,60.69,60.5,9.39,0.0,1.77,60.0,255.0
2025-07-19 11:42:53.280525,60.69,60.5,4.65,0.0,2.41,60.0,0.0
2025-07-19 11:42:54.893840,60.63,60.44,5.48,0.0,1.54,60.0,255.0
2025-07-19 11:42:56.507968,60.63,60.44,11.43,0.0,2.18,60.0,255.0
2025-07-19 11:42:58.121834,60.56,60.38,6.87,0.0,1.31,60.0,36.0
2025-07-19 11:42:59.736450,60.56,60.31,8.13,0.0,1.51,60.0,255.0
2025-07-19 11:43:01.349140,60.5,60.25,4.0,0.0,0.95,60.0,0.0
2025-07-19 11:43:02.963050,60.44,60.25,13.91,0.0,1.15,60.0,255.0
2025-07-19 11:43:04.576805,60.44,60.19,5.52,0.0,1.03,60.0,0.0
2025-07-19 11:43:06.190470,60.38,60.19,5.0,0.0,0.91,60.0,221.0
2025-07-19 11:43:07.808289,60.31,60.13,13.39,0.0,0.35,60.0,255.0
2025-07-19 11:43:09.421989,60.31,60.06,6.0,0.0,0.54,60.0,0.0
2025-07-19 11:43:11.035599,60.25,60.06,9.09,0.0,0.42,60.0,255.0
2025-07-19 11:43:12.654910,60.25,60.0,11.61,0.0,0.3,60.0,255.0
2025-07-19 11:43:14.165038,60.19,59.94,7.48,0.26,0.0,60.0,87.0
2025-07-19 11:43:15.676436,60.13,59.88,5.65,0.51,0.0,60.0,164.0
2025-07-19 11:43:17.290245,60.13,59.88,5.26,0.0,0.11,60.0,240.0
2025-07-19 11:43:18.805584,60.06,59.81,7.74,0.76,0.0,60.0,255.0
2025-07-19 11:43:20.320999,60.0,59.75,8.13,1.02,0.0,60.0,255.0
2025-07-19 11:43:21.836404,60.0,59.75,8.22,0.39,0.0,60.0,255.0
2025-07-19 11:43:23.352137,59.94,59.69,9.48,1.27,0.0,60.0,255.0
2025-07-19 11:43:24.875216,59.88,59.75,6.48,0.65,0.0,60.0,122.0
2025-07-19 11:43:26.481144,59.88,59.88,8.35,0.0,0.22,60.0,255.0
2025-07-19 11:43:28.095009,59.88,59.94,10.43,0.0,0.03,60.0,255.0
2025-07-19 11:43:29.708658,59.94,60.06,3.83,0.0,1.03,60.0,0.0
2025-07-19 11:43:31.322339,59.94,60.31,5.48,0.0,1.85,60.0,255.0
2025-07-19 11:43:32.940359,60.0,60.44,12.96,0.0,1.91,60.0,255.0
2025-07-19 11:43:34.549879,60.19,60.5,5.13,0.0,2.73,60.0,0.0
2025-07-19 11:43:36.163823,60.25,60.5,7.78,0.0,1.93,60.0,255.0
2025-07-19 11:43:37.777404,60.38,60.56,2.17,0.0,2.94,60.0,0.0
2025-07-19 11:43:39.399160,60.44,60.56,7.91,0.0,2.45,60.0,255.0
2025-07-19 11:43:41.004959,60.5,60.56,4.48,0.0,2.58,60.0,17.0
2025-07-19 11:43:42.618612,60.56,60.56,7.74,0.0,2.72,60.0,255.0
2025-07-19 11:43:44.232285,60.63,60.56,5.61,0.0,2.86,60.0,142.0
2025-07-19 11:43:45.850125,60.63,60.5,10.39,0.0,2.12,60.0,255.0
2025-07-19 11:43:47.463995,60.63,60.5,7.13,0.0,2.44,60.0,128.0
2025-07-19 11:43:49.077753,60.63,60.5,10.65,0.0,2.45,60.0,255.0
2025-07-19 11:43:50.695576,60.63,60.44,8.04,0.0,2.03,60.0,204.0
2025-07-19 11:43:52.309486,60.63,60.44,6.61,0.0,2.35,60.0,225.0
2025-07-19 11:43:53.925205,60.56,60.38,9.22,0.0,1.48,60.0,255.0
2025-07-19 11:43:55.540928,60.56,60.31,13.39,0.0,1.68,60.0,255.0
2025-07-19 11:43:57.158579,60.5,60.31,10.3,0.0,1.56,60.0,255.0
2025-07-19 11:43:58.772607,60.44,60.25,6.87,0.0,1.01,60.0,109.0
2025-07-19 11:44:00.386414,60.44,60.19,12.0,0.0,1.2,60.0,255.0
2025-07-19 11:44:02.000107,60.38,60.19,3.39,0.0,1.08,60.0,0.0
2025-07-19 11:44:03.614142,60.31,60.13,5.7,0.0,0.52,60.0,255.0
2025-07-19 11:44:05.227190,60.31,60.06,9.3,0.0,0.71,60.0,255.0
2025-07-19 11:44:06.841265,60.25,60.0,7.7,0.0,0.15,60.0,255.0
2025-07-19 11:44:08.461078,60.25,60.0,4.65,0.0,0.78,60.0,49.0
2025-07-19 11:44:09.970096,60.19,59.94,5.57,0.09,0.0,60.0,255.0
2025-07-19 11:44:11.485751,60.13,59.88,8.09,0.34,0.0,60.0,255.0
2025-07-19 11:44:13.099582,60.13,59.88,3.43,0.0,0.28,60.0,0.0
2025-07-19 11:44:14.611085,60.06,59.81,10.61,0.59,0.0,60.0,255.0
2025-07-19 11:44:16.126561,60.0,59.81,5.78,0.41,0.0,60.0,0.0
2025-07-19 11:44:17.633382,60.0,59.81,2.61,0.1,0.0,60.0,0.0
2025-07-19 11:44:19.149161,59.94,59.88,7.13,0.1,0.0,60.0,255.0
2025-07-19 11:44:20.762741,60.0,59.88,4.3,0.0,0.34,60.0,49.0
2025-07-19 11:44:22.376684,60.0,59.88,5.26,0.0,0.02,60.0,255.0
2025-07-19 11:44:23.986358,60.0,60.0,2.7,0.0,0.9,60.0,4.0
2025-07-19 11:44:25.600347,60.0,60.06,7.26,0.0,0.71,60.0,255.0
