Time,Temp1,Temp2,FlowRate,Heater,Cooler,Setpoint,PumpSpeed
2025-07-15 09:53:05.047475,48.19,48.13,6.09,0.0,8.25,45.0,12.0
2025-07-15 09:53:06.656879,48.19,48.13,3.09,0.0,8.63,45.0,0.0
2025-07-15 09:53:08.270711,48.19,48.13,7.43,0.0,8.69,45.0,255.0
2025-07-15 09:53:09.887259,48.19,48.13,5.57,0.0,8.75,45.0,55.0
2025-07-15 09:53:11.498247,48.19,48.06,8.7,0.0,8.38,45.0,255.0
2025-07-15 09:53:13.112099,48.19,48.06,9.74,0.0,8.75,45.0,255.0
2025-07-15 09:53:14.729957,48.13,48.06,8.17,0.0,8.38,45.0,175.0
2025-07-15 09:53:16.343586,48.13,48.0,7.3,0.0,8.31,45.0,188.0
2025-07-15 09:53:17.965138,48.13,48.0,4.87,0.0,8.69,45.0,0.0
2025-07-15 09:53:19.571352,48.13,48.0,7.39,0.0,8.75,45.0,255.0
2025-07-15 09:53:21.185469,48.06,48.0,8.52,0.0,8.37,45.0,255.0
2025-07-15 09:53:22.799471,48.06,47.94,7.74,0.0,8.31,45.0,211.0
2025-07-15 09:53:24.416453,48.06,47.94,11.09,0.0,8.68,45.0,255.0
2025-07-15 09:53:26.029726,48.06,47.94,9.35,0.0,8.74,45.0,213.0
2025-07-15 09:53:27.647924,48.0,47.88,9.7,0.0,7.92,45.0,255.0
2025-07-15 09:53:29.262055,48.0,47.88,8.3,0.0,8.61,45.0,197.0
2025-07-15 09:53:30.879730,48.0,47.88,11.74,0.0,8.67,45.0,255.0
2025-07-15 09:53:32.493497,47.94,47.88,9.96,0.0,8.29,45.0,238.0
2025-07-15 09:53:34.107178,47.94,47.81,7.65,0.0,8.22,45.0,118.0
2025-07-15 09:53:35.721458,47.94,47.81,5.57,0.0,8.59,45.0,53.0
2025-07-15 09:53:37.334666,47.94,47.81,6.3,0.0,8.65,45.0,255.0
2025-07-15 09:53:38.949445,47.94,47.81,7.09,0.0,8.7,45.0,255.0
2025-07-15 09:53:40.562256,47.88,47.75,3.04,0.0,7.89,45.0,0.0
2025-07-15 09:53:42.171812,47.88,47.75,2.09,0.0,8.57,45.0,0.0
2025-07-15 09:53:43.785890,47.88,47.75,6.65,0.0,8.62,45.0,255.0
2025-07-15 09:53:45.411717,47.81,47.69,5.74,0.0,7.8,45.0,133.0
2025-07-15 09:53:47.016955,47.81,47.69,4.78,0.0,8.48,45.0,95.0
2025-07-15 09:53:48.631191,47.81,47.69,8.7,0.0,8.54,45.0,255.0
2025-07-15 09:53:50.244509,47.75,47.69,7.35,0.0,8.16,45.0,168.0
2025-07-15 09:53:51.859142,47.75,47.63,4.17,0.0,8.08,45.0,0.0
2025-07-15 09:53:53.478539,47.75,47.63,4.35,0.0,8.45,45.0,150.0
2025-07-15 09:53:55.085971,47.69,47.63,9.3,0.0,8.07,45.0,255.0
2025-07-15 09:53:56.703842,47.69,47.56,10.35,0.0,7.99,45.0,255.0
2025-07-15 09:53:58.317620,47.69,47.56,7.87,0.0,8.36,45.0,119.0
2025-07-15 09:53:59.931259,47.63,47.56,4.78,0.0,7.97,45.0,0.0
2025-07-15 09:54:01.546925,47.63,47.56,7.83,0.0,8.34,45.0,255.0
2025-07-15 09:54:03.158305,47.63,47.5,7.26,0.0,7.95,45.0,217.0
2025-07-15 09:54:04.773361,47.56,47.5,5.74,0.0,7.88,45.0,100.0
2025-07-15 09:54:06.387174,47.56,47.5,6.13,0.0,8.24,45.0,235.0
2025-07-15 09:54:08.004024,47.56,47.44,8.04,0.0,7.85,45.0,255.0
2025-07-15 09:54:09.617352,47.5,47.44,7.04,0.0,7.78,45.0,183.0
2025-07-15 09:54:11.231845,47.5,47.44,6.48,0.0,8.14,45.0,189.0
2025-07-15 09:54:12.845462,47.44,47.44,9.57,0.0,7.75,45.0,255.0
2025-07-15 09:54:14.459199,47.44,47.38,8.43,0.0,7.67,45.0,230.0
2025-07-15 09:54:16.073333,47.44,47.31,3.74,0.0,7.6,45.0,0.0
2025-07-15 09:54:17.691071,47.44,47.31,10.3,0.0,7.96,45.0,255.0
2025-07-15 09:54:19.305389,47.44,47.31,12.04,0.0,8.0,45.0,255.0
2025-07-15 09:54:20.923245,47.38,47.31,9.78,0.0,7.61,45.0,212.0
2025-07-15 09:54:22.536067,47.38,47.25,10.91,0.0,7.53,45.0,255.0
2025-07-15 09:54:24.149964,47.38,47.25,5.96,0.0,7.89,45.0,0.0
2025-07-15 09:54:25.763854,47.31,47.25,6.52,0.0,7.5,45.0,255.0
2025-07-15 09:54:27.377514,47.31,47.19,7.0,0.0,7.42,45.0,255.0
2025-07-15 09:54:28.995224,47.31,47.19,7.13,0.0,7.78,45.0,255.0
2025-07-15 09:54:30.609010,47.31,47.19,10.57,0.0,7.82,45.0,255.0
2025-07-15 09:54:32.223367,47.25,47.13,5.09,0.0,6.99,45.0,0.0
2025-07-15 09:54:33.836016,47.25,47.13,7.57,0.0,7.66,45.0,255.0
2025-07-15 09:54:35.451208,47.25,47.13,9.48,0.0,7.7,45.0,255.0
2025-07-15 09:54:37.068106,47.19,47.06,10.74,0.0,6.87,45.0,255.0
2025-07-15 09:54:38.681326,47.19,47.06,6.57,0.0,7.54,45.0,0.0
2025-07-15 09:54:40.295440,47.19,47.06,7.87,0.0,7.58,45.0,255.0
2025-07-15 09:54:41.909238,47.19,47.06,8.3,0.0,7.62,45.0,255.0
2025-07-15 09:54:43.523376,47.13,47.06,8.13,0.0,7.23,45.0,255.0
2025-07-15 09:54:45.136898,47.13,47.0,4.48,0.0,7.14,45.0,0.0
2025-07-15 09:54:46.751241,47.13,47.0,8.43,0.0,7.5,45.0,255.0
2025-07-15 09:54:48.365329,47.13,47.0,8.3,0.0,7.54,45.0,255.0
2025-07-15 09:54:49.977608,47.13,47.0,4.04,0.0,7.58,45.0,0.0
2025-07-15 09:54:51.591623,47.06,46.94,11.87,0.0,6.75,45.0,255.0
2025-07-15 09:54:53.209791,47.06,46.94,9.74,0.0,7.41,45.0,230.0
2025-07-15 09:54:54.823762,47.06,46.94,7.7,0.0,7.45,45.0,157.0
2025-07-15 09:54:56.437316,47.0,46.94,7.43,0.0,7.05,45.0,255.0
2025-07-15 09:54:58.050594,47.0,46.88,6.65,0.0,6.97,45.0,199.0
2025-07-15 09:54:59.669129,47.0,46.88,6.35,0.0,7.32,45.0,219.0
2025-07-15 09:55:01.282972,46.94,46.81,7.7,0.0,6.48,45.0,255.0
2025-07-15 09:55:02.897187,46.94,46.81,8.39,0.0,7.14,45.0,255.0
2025-07-15 09:55:04.514924,46.94,46.81,10.04,0.0,7.18,45.0,255.0
2025-07-15 09:55:06.125939,46.94,46.81,2.87,0.0,7.22,45.0,0.0
2025-07-15 09:55:07.741172,46.94,46.81,8.43,0.0,7.26,45.0,255.0
2025-07-15 09:55:09.355419,46.88,46.75,9.52,0.0,6.42,45.0,255.0
2025-07-15 09:55:10.965103,46.88,46.75,2.22,0.0,7.08,45.0,0.0
2025-07-15 09:55:12.579221,46.88,46.69,7.61,0.0,6.68,45.0,255.0
2025-07-15 09:55:14.233926,46.88,46.75,12.26,0.0,7.46,45.0,255.0
2025-07-15 09:55:15.813993,46.81,46.69,10.04,0.0,6.31,45.0,243.0
2025-07-15 09:55:17.429230,46.81,46.69,7.04,0.0,6.97,45.0,80.0
2025-07-15 09:55:19.041931,46.81,46.69,9.0,0.0,7.0,45.0,255.0
2025-07-15 09:55:20.659970,46.75,46.63,11.22,0.0,6.16,45.0,255.0
2025-07-15 09:55:22.273719,46.75,46.63,10.61,0.0,6.82,45.0,255.0
2025-07-15 09:55:23.891655,46.75,46.63,6.96,0.0,6.86,45.0,39.0
2025-07-15 09:55:25.501233,46.69,46.63,4.48,0.0,6.45,45.0,18.0
2025-07-15 09:55:27.131614,46.69,46.56,11.13,0.0,6.36,45.0,255.0
2025-07-15 09:55:28.733018,46.69,46.56,5.22,0.0,6.7,45.0,0.0
2025-07-15 09:55:30.346477,46.69,46.56,7.7,0.0,6.74,45.0,255.0
2025-07-15 09:55:31.961277,46.63,46.5,10.0,0.0,5.89,45.0,255.0
2025-07-15 09:55:33.577840,46.63,46.5,9.96,0.0,6.55,45.0,255.0
2025-07-15 09:55:35.191900,46.63,46.5,12.61,0.0,6.58,45.0,255.0
2025-07-15 09:55:36.809574,46.63,46.5,10.91,0.0,6.61,45.0,255.0
2025-07-15 09:55:38.454684,46.56,46.5,3.0,0.0,6.2,45.0,0.0
2025-07-15 09:55:40.037387,46.56,46.44,6.91,0.0,6.11,45.0,255.0
2025-07-15 09:55:41.651039,46.56,46.44,3.22,0.0,6.45,45.0,0.0
2025-07-15 09:55:43.264676,46.56,46.44,12.09,0.0,6.48,45.0,255.0
2025-07-15 09:55:44.874142,46.5,46.38,3.48,0.0,5.64,45.0,0.0
2025-07-15 09:55:46.500086,46.5,46.38,5.35,0.0,6.29,45.0,255.0
2025-07-15 09:55:48.105739,46.5,46.38,12.61,0.0,6.32,45.0,255.0
2025-07-15 09:55:49.719833,46.5,46.31,4.43,0.0,5.91,45.0,0.0
2025-07-15 09:55:51.333666,46.44,46.31,6.7,0.0,5.81,45.0,255.0
2025-07-15 09:55:52.951526,46.44,46.31,13.26,0.0,6.15,45.0,255.0
2025-07-15 09:55:54.564676,46.44,46.31,13.22,0.0,6.18,45.0,255.0
2025-07-15 09:55:56.179175,46.44,46.31,4.0,0.0,6.21,45.0,0.0
2025-07-15 09:55:57.793147,46.38,46.25,5.61,0.0,5.36,45.0,255.0
2025-07-15 09:55:59.407091,46.38,46.25,9.96,0.0,6.01,45.0,255.0
2025-07-15 09:56:01.020980,46.38,46.25,5.7,0.0,6.04,45.0,0.0
2025-07-15 09:56:02.633905,46.31,46.25,7.52,0.0,5.62,45.0,255.0
2025-07-15 09:56:04.247742,46.31,46.19,5.26,0.0,5.52,45.0,76.0
2025-07-15 09:56:05.861784,46.31,46.19,6.83,0.0,5.86,45.0,255.0
2025-07-15 09:56:07.475258,46.31,46.19,7.48,0.0,5.89,45.0,255.0
2025-07-15 09:56:09.088938,46.31,46.19,2.43,0.0,5.91,45.0,0.0
2025-07-15 09:56:10.702508,46.25,46.13,7.39,0.0,5.06,45.0,255.0
2025-07-15 09:56:12.320943,46.25,46.13,12.87,0.0,5.71,45.0,255.0
2025-07-15 09:56:13.930120,46.25,46.13,4.35,0.0,5.73,45.0,0.0
2025-07-15 09:56:15.544835,46.19,46.13,9.65,0.0,5.32,45.0,255.0
2025-07-15 09:56:17.161686,46.19,46.06,6.74,0.0,5.22,45.0,94.0
2025-07-15 09:56:18.775512,46.19,46.06,11.78,0.0,5.55,45.0,255.0
2025-07-15 09:56:20.389477,46.19,46.06,4.0,0.0,5.57,45.0,0.0
2025-07-15 09:56:22.036167,46.13,46.06,5.87,0.0,5.16,45.0,255.0
2025-07-15 09:56:23.617096,46.13,46.0,13.09,0.0,5.05,45.0,255.0
2025-07-15 09:56:25.231266,46.13,46.0,7.91,0.0,5.39,45.0,0.0
2025-07-15 09:56:26.843962,46.13,46.0,8.3,0.0,5.41,45.0,255.0
2025-07-15 09:56:28.458726,46.06,46.0,5.17,0.0,4.99,45.0,25.0
2025-07-15 09:56:30.082636,46.06,45.94,11.61,0.0,4.89,45.0,255.0
2025-07-15 09:56:31.685683,46.06,45.94,5.61,0.0,5.22,45.0,0.0
2025-07-15 09:56:33.303510,46.0,45.94,10.04,0.0,4.8,45.0,255.0
2025-07-15 09:56:34.913034,46.0,45.94,5.91,0.0,5.13,45.0,0.0
2025-07-15 09:56:36.530852,46.0,45.88,5.91,0.0,4.71,45.0,253.0
2025-07-15 09:56:38.144758,46.0,45.88,8.61,0.0,5.05,45.0,255.0
2025-07-15 09:56:39.759029,45.94,45.88,8.09,0.0,4.63,45.0,255.0
2025-07-15 09:56:41.372260,45.94,45.81,9.43,0.0,4.52,45.0,255.0
2025-07-15 09:56:42.990893,45.94,45.81,9.87,0.0,4.85,45.0,255.0
2025-07-15 09:56:44.603535,45.94,45.81,11.17,0.0,4.87,45.0,255.0
2025-07-15 09:56:46.220601,45.88,45.81,6.26,0.0,4.45,45.0,0.0
2025-07-15 09:56:47.827539,45.88,45.75,3.3,0.0,4.34,45.0,0.0
2025-07-15 09:56:49.445027,45.88,45.75,6.7,0.0,4.67,45.0,255.0
2025-07-15 09:56:51.059018,45.88,45.75,11.91,0.0,4.68,45.0,255.0
2025-07-15 09:56:52.676640,45.81,45.75,13.0,0.0,4.26,45.0,255.0
2025-07-15 09:56:54.289971,45.81,45.69,9.39,0.0,4.15,45.0,165.0
2025-07-15 09:56:55.908862,45.81,45.69,6.52,0.0,4.48,45.0,104.0
2025-07-15 09:56:57.518868,45.81,45.69,4.52,0.0,4.49,45.0,82.0
2025-07-15 09:56:59.135598,45.75,45.69,7.17,0.0,4.07,45.0,255.0
2025-07-15 09:57:00.745480,45.75,45.69,3.65,0.0,4.4,45.0,0.0
2025-07-15 09:57:02.362721,45.75,45.63,11.04,0.0,3.97,45.0,255.0
2025-07-15 09:57:03.973013,45.75,45.63,6.52,0.0,4.3,45.0,0.0
2025-07-15 09:57:05.587068,45.69,45.63,5.22,0.0,3.87,45.0,153.0
2025-07-15 09:57:07.204810,45.69,45.56,9.26,0.0,3.76,45.0,255.0
2025-07-15 09:57:08.814314,45.69,45.56,4.74,0.0,4.09,45.0,0.0
2025-07-15 09:57:10.427617,45.69,45.56,7.65,0.0,4.1,45.0,255.0
2025-07-15 09:57:12.041582,45.63,45.56,2.57,0.0,3.67,45.0,0.0
2025-07-15 09:57:13.655540,45.63,45.5,7.26,0.0,3.56,45.0,255.0
2025-07-15 09:57:15.269069,45.63,45.5,7.52,0.0,3.88,45.0,255.0
2025-07-15 09:57:16.883306,45.63,45.5,7.35,0.0,3.89,45.0,255.0
2025-07-15 09:57:18.496505,45.56,45.5,3.61,0.0,3.47,45.0,0.0
2025-07-15 09:57:20.110499,45.56,45.44,8.43,0.0,3.35,45.0,255.0
2025-07-15 09:57:21.723833,45.56,45.44,4.22,0.0,3.68,45.0,0.0
2025-07-15 09:57:23.337956,45.5,45.44,12.0,0.0,3.25,45.0,255.0
2025-07-15 09:57:24.951594,45.5,45.38,2.7,0.0,3.13,45.0,0.0
2025-07-15 09:57:26.565278,45.5,45.38,8.26,0.0,3.45,45.0,255.0
2025-07-15 09:57:28.175253,45.44,45.38,4.04,0.0,3.02,45.0,0.0
2025-07-15 09:57:29.788942,45.44,45.31,9.3,0.0,2.91,45.0,255.0
2025-07-15 09:57:31.406752,45.44,45.31,8.7,0.0,3.23,45.0,255.0
2025-07-15 09:57:33.020241,45.44,45.31,7.74,0.0,3.23,45.0,255.0
2025-07-15 09:57:34.634192,45.38,45.31,4.13,0.0,2.8,45.0,0.0
2025-07-15 09:57:36.248757,45.38,45.25,9.0,0.0,2.68,45.0,255.0
2025-07-15 09:57:37.862732,45.38,45.25,10.96,0.0,3.0,45.0,255.0
2025-07-15 09:57:39.475411,45.38,45.25,2.91,0.0,3.01,45.0,0.0
2025-07-15 09:57:41.089297,45.31,45.19,5.78,0.0,2.14,45.0,255.0
2025-07-15 09:57:42.706897,45.31,45.19,12.48,0.0,2.77,45.0,255.0
2025-07-15 09:57:44.320946,45.31,45.19,12.87,0.0,2.77,45.0,255.0
2025-07-15 09:57:45.934853,45.25,45.13,3.48,0.0,1.9,45.0,0.0
2025-07-15 09:57:47.548418,45.25,45.13,4.91,0.0,2.53,45.0,255.0
2025-07-15 09:57:49.166707,45.19,45.13,13.17,0.0,2.1,45.0,255.0
2025-07-15 09:57:50.784381,45.19,45.06,12.48,0.0,1.97,45.0,255.0
2025-07-15 09:57:52.397841,45.19,45.06,11.04,0.0,2.29,45.0,255.0
2025-07-15 09:57:54.015682,45.19,45.06,12.57,0.0,2.29,45.0,255.0
2025-07-15 09:57:55.633459,45.13,45.06,11.17,0.0,1.86,45.0,255.0
2025-07-15 09:57:57.246708,45.13,45.0,4.43,0.0,1.73,45.0,0.0
2025-07-15 09:57:58.871134,45.13,45.0,12.78,0.0,2.05,45.0,255.0
2025-07-15 09:58:00.478709,45.06,45.0,11.13,0.0,1.61,45.0,255.0
2025-07-15 09:58:02.088579,45.06,44.94,5.3,0.0,1.48,45.0,0.0
2025-07-15 09:58:03.702929,45.06,44.94,7.87,0.0,1.8,45.0,255.0
2025-07-15 09:58:05.320242,45.0,44.88,5.39,0.0,0.92,45.0,106.0
2025-07-15 09:58:06.934034,45.0,44.88,5.96,0.0,1.54,45.0,255.0
2025-07-15 09:58:08.547757,45.0,44.88,5.17,0.0,1.54,45.0,206.0
2025-07-15 09:58:10.161355,44.94,44.81,8.17,0.0,0.67,45.0,255.0
2025-07-15 09:58:11.775353,44.94,44.81,7.96,0.0,1.29,45.0,255.0
2025-07-15 09:58:13.389283,44.94,44.81,2.43,0.0,1.29,45.0,0.0
2025-07-15 09:58:15.015159,44.88,44.75,5.65,0.0,0.41,45.0,255.0
2025-07-15 09:58:16.616558,44.88,44.75,5.48,0.0,1.03,45.0,255.0
2025-07-15 09:58:18.234304,44.88,44.75,12.65,0.0,1.02,45.0,255.0
2025-07-15 09:58:19.852152,44.88,44.69,12.83,0.0,0.58,45.0,255.0
2025-07-15 09:58:21.466797,44.81,44.69,11.22,0.0,0.45,45.0,255.0
2025-07-15 09:58:23.106206,44.81,44.63,7.17,0.0,0.32,45.0,81.0
2025-07-15 09:58:24.693427,44.81,44.63,3.09,0.0,0.63,45.0,0.0
2025-07-15 09:58:26.307371,44.75,44.63,8.74,0.0,0.18,45.0,255.0
2025-07-15 09:58:27.920778,44.75,44.63,7.74,0.0,0.49,45.0,255.0
2025-07-15 09:58:29.538420,44.75,44.56,7.78,0.0,0.05,45.0,255.0
2025-07-15 09:58:31.053776,44.69,44.56,13.3,0.09,0.0,45.0,255.0
2025-07-15 09:58:32.667440,44.69,44.56,8.43,0.0,0.22,45.0,77.0
2025-07-15 09:58:34.182981,44.69,44.5,7.61,0.23,0.0,45.0,255.0
2025-07-15 09:58:35.797238,44.69,44.5,8.0,0.0,0.08,45.0,255.0
2025-07-15 09:58:37.315582,44.63,44.5,4.17,0.37,0.0,45.0,0.0
2025-07-15 09:58:38.819698,44.63,44.5,2.87,0.06,0.0,45.0,91.0
2025-07-15 09:58:40.335339,44.63,44.5,8.83,0.07,0.0,45.0,255.0
2025-07-15 09:58:41.949024,44.63,44.56,5.91,0.0,0.36,45.0,105.0
2025-07-15 09:58:43.562760,44.56,44.63,6.39,0.0,0.04,45.0,255.0
2025-07-15 09:58:45.180610,44.56,44.69,5.83,0.0,0.47,45.0,250.0
2025-07-15 09:58:46.794741,44.63,44.75,9.26,0.0,1.02,45.0,255.0
2025-07-15 09:58:48.408679,44.63,44.81,7.43,0.0,0.83,45.0,231.0
2025-07-15 09:58:50.049488,44.69,44.94,4.78,0.0,1.82,45.0,78.0
2025-07-15 09:58:51.636620,44.81,45.0,8.3,0.0,2.2,45.0,255.0
2025-07-15 09:58:53.249500,44.88,45.06,2.87,0.0,2.13,45.0,0.0
2025-07-15 09:58:54.862991,44.94,45.13,9.83,0.0,2.39,45.0,255.0
2025-07-15 09:58:56.473183,45.0,45.19,3.17,0.0,2.64,45.0,0.0
2025-07-15 09:58:58.090598,45.13,45.19,8.48,0.0,2.89,45.0,255.0
2025-07-15 09:58:59.704685,45.19,45.25,12.83,0.0,3.14,45.0,255.0
2025-07-15 09:59:01.322856,45.19,45.25,12.3,0.0,2.52,45.0,255.0
2025-07-15 09:59:02.946863,45.25,45.25,7.83,0.0,2.97,45.0,78.0
2025-07-15 09:59:04.546664,45.25,45.25,2.26,0.0,2.66,45.0,0.0
2025-07-15 09:59:06.163492,45.31,45.25,4.87,0.0,3.1,45.0,255.0
2025-07-15 09:59:07.777250,45.31,45.25,10.74,0.0,2.8,45.0,255.0
2025-07-15 09:59:09.391128,45.31,45.25,2.52,0.0,2.8,45.0,0.0
2025-07-15 09:59:11.013271,45.31,45.25,6.0,0.0,2.81,45.0,255.0
2025-07-15 09:59:12.618801,45.31,45.25,12.43,0.0,2.81,45.0,255.0
2025-07-15 09:59:14.232730,45.31,45.19,6.13,0.0,2.38,45.0,0.0
2025-07-15 09:59:15.846064,45.31,45.19,8.09,0.0,2.7,45.0,255.0
2025-07-15 09:59:17.460666,45.31,45.19,4.91,0.0,2.7,45.0,50.0
2025-07-15 09:59:19.074491,45.31,45.13,4.78,0.0,2.27,45.0,238.0
